ts, sip, dip, sport, dport, proto, dura, orig_pks, reply_pks, orig_bytes, reply_bytes, orig_min_pkt_size, orig_max_pkt_size, reply_min_pkt_size, reply_max_pkt_size, orig_min_interval, orig_max_interval, reply_min_interval, reply_max_interval, orig_min_ttl, orig_max_ttl, reply_min_ttl, reply_max_ttl, urg, ack, psh, rst, syn, fin, is_new, state, prev_state
12266771, 172.16.0.1, 192.168.10.50, 29841,20480, 6,3, 33,17,3927,9615, 40,470,52,1500, 1,34914,8,34973, 62,62,64,64, 0,40,7,8,8,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 3249,20480, 6,3, 25,9,2324,3388, 52,427,52,1500, 1,36449,6,36525, 62,62,64,64, 0,31,3,3,6,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 33955,20480, 6,3, 24,12,2330,6451, 40,454,52,1500, 1,37953,5,38020, 62,62,64,64, 0,31,4,5,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 39599,20480, 6,3, 26,11,2708,4940, 40,396,52,1500, 1,35382,2,35456, 62,62,64,64, 0,30,4,5,7,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 42680,20480, 6,3, 27,11,3829,4951, 40,421,52,1500, 1,29648,1,29720, 62,62,64,64, 0,33,8,4,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 7877,20480, 6,3, 21,13,2426,6503, 40,413,52,1500, 1,31955,3,32019, 62,62,64,64, 0,27,5,5,6,3, 1,6,5
12266771, 192.168.10.14, 52.84.30.230, 8138,47873, 6,3, 10,6,951,617, 40,242,40,298, 1,258,16,339, 128,128,241,241, 0,15,7,1,2,2, 1,6,4
12266771, 172.16.0.1, 192.168.10.50, 37585,20480, 6,3, 23,12,2117,5003, 40,397,52,1500, 7,29921,3,30000, 62,62,64,64, 0,26,4,7,6,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 54971,20480, 6,3, 23,11,2566,4940, 40,443,52,1500, 1,34100,23,34124, 62,62,64,64, 0,26,4,6,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 43697,20480, 6,3, 23,15,2155,9503, 40,428,52,1500, 1,31203,5,31231, 62,62,64,64, 0,28,4,7,7,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 49339,20480, 6,3, 22,15,2178,8066, 40,425,52,1500, 3,34111,2,34128, 62,62,64,64, 0,29,5,6,6,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 40155,20480, 6,3, 22,13,2243,7951, 40,419,52,1500, 1,35532,1,35599, 62,62,64,64, 0,30,4,4,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 36586,20480, 6,3, 23,12,2236,6440, 40,448,52,1500, 3,28238,2,28303, 62,62,64,64, 0,28,3,6,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 47810,20480, 6,3, 22,10,2120,3451, 40,401,52,1500, 1,34012,18,34075, 62,62,64,64, 0,25,4,6,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 4751,20480, 6,3, 31,16,3634,12448, 40,408,52,1500, 1,38411,3,38485, 62,62,64,64, 0,42,6,5,8,0, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 38591,20480, 6,3, 26,12,2416,6462, 40,408,52,1500, 2,39145,1,39178, 62,62,64,64, 0,33,5,5,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 62116,20480, 6,3, 21,13,2027,5066, 40,396,52,1500, 1,29133,3,29173, 62,62,64,64, 0,28,5,5,6,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 35464,20480, 6,3, 27,15,2800,6615, 40,435,52,1500, 1,38293,58,38351, 62,62,64,64, 0,34,5,6,8,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 56484,20480, 6,3, 21,10,2438,4888, 40,414,52,1500, 2,29215,19,29280, 62,62,64,64, 0,27,4,4,6,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 19143,20480, 6,3, 22,12,2120,5003, 40,428,52,1500, 1,35632,3,35706, 62,62,64,64, 0,26,4,6,6,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 49874,20480, 6,3, 20,11,2121,6388, 40,425,52,1500, 1,29986,66,30048, 62,62,64,64, 0,25,3,5,6,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 2210,20480, 6,3, 22,12,2066,7888, 40,370,52,1500, 4,40752,3,40818, 62,62,64,64, 0,27,3,6,6,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 1713,20480, 6,3, 21,13,2029,6514, 40,375,52,1500, 1,36454,1,36531, 62,62,64,64, 0,30,5,4,6,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 13029,20480, 6,3, 22,13,2140,7951, 40,421,52,1500, 4,29191,5,29273, 62,62,64,64, 0,28,4,6,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 44199,20480, 6,3, 23,12,2214,3544, 40,422,52,1500, 1,38220,4,38226, 62,62,64,64, 0,27,3,6,6,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 5780,20480, 6,3, 25,14,2351,6544, 40,452,52,1500, 1,38748,1,39710, 62,62,64,64, 0,27,3,8,8,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 38595,20480, 6,3, 28,13,3109,9388, 40,396,52,1500, 1,33960,5,34033, 62,62,64,64, 0,34,5,6,6,1, 1,6,5
12266771, 192.168.10.14, 52.207.65.146, 26314,47873, 6,3, 16,16,1540,8065, 40,604,40,1500, 1,15836,1,15834, 128,128,237,237, 0,31,8,0,2,2, 1,6,4
12266771, 172.16.0.1, 192.168.10.50, 61649,20480, 6,3, 23,14,2249,7992, 40,426,52,1500, 1,28350,3,29555, 62,62,64,64, 0,28,3,7,7,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 14572,20480, 6,3, 31,14,3010,8000, 40,427,52,1500, 1,29730,4,29798, 62,62,64,64, 0,39,4,6,8,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 16006,20480, 6,3, 32,16,2942,3782, 40,405,52,1500, 1,41747,3,55862, 62,62,64,64, 0,33,6,11,9,6, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 29324,20480, 6,3, 32,12,3850,2126, 40,427,52,1500, 5,38420,70,44392, 62,62,64,64, 0,34,9,8,9,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 31965,20480, 6,3, 25,13,2259,2181, 40,429,52,1500, 1,38350,3,51150, 62,62,64,64, 0,25,6,9,7,6, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 26268,20480, 6,3, 23,15,2149,3722, 40,416,52,1500, 1,37891,1,37944, 62,62,64,64, 0,27,5,8,6,7, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 12516,20480, 6,3, 25,11,2239,6388, 40,403,52,1500, 1,29273,29,29365, 62,62,64,64, 0,28,3,7,6,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 48820,20480, 6,3, 26,13,2966,6492, 40,405,52,1500, 4,36209,6,42255, 62,62,64,64, 0,27,5,8,7,3, 1,6,5
12266771, 192.168.10.8, 192.168.10.50, 53451,5632, 6,3, 38,42,4112,8658, 40,448,40,1016, 1,5922,2,5922, 128,128,64,64, 0,78,48,0,4,4, 1,6,4
12266771, 172.16.0.1, 192.168.10.50, 30439,20480, 6,3, 21,9,2160,4836, 40,421,52,1500, 1,33593,12,33768, 62,62,64,64, 0,26,3,4,6,0, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 63689,20480, 6,3, 22,10,2225,6336, 52,423,52,1500, 1,39029,2,39053, 62,62,64,64, 0,29,3,3,6,0, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 29922,20480, 6,3, 23,12,2196,5003, 40,429,52,1500, 2,29164,53,29236, 62,62,64,64, 0,25,4,8,6,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 13473,20480, 6,3, 24,13,3056,5066, 40,442,52,1500, 4,39450,11,39509, 62,62,64,64, 0,28,7,7,6,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 37602,20480, 6,3, 25,12,2299,3577, 40,414,52,1500, 1,29271,7,35305, 62,62,64,64, 0,29,6,6,7,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 62132,20480, 6,3, 21,16,2028,12440, 40,392,52,1500, 1,36275,9,36352, 62,62,64,64, 0,29,3,6,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 62628,20480, 6,3, 21,11,2489,3514, 40,415,52,1500, 1,28392,6,28470, 62,62,64,64, 0,27,6,5,6,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 21156,20480, 6,3, 22,11,2124,2055, 40,416,52,1500, 5,29286,6,29350, 62,62,64,64, 0,24,4,7,6,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 58522,20480, 6,3, 23,11,2983,3525, 40,425,52,1500, 1,51337,1,51401, 62,62,64,64, 0,29,8,5,6,3, 1,6,5
12266771, 192.168.10.25, 185.22.116.41, 16582,47873, 6,3, 3,1,157,40, 40,77,40,40, 753,753,0,0, 64,64,51,51, 0,4,1,0,0,2, 1,6,4
12266771, 172.16.0.1, 192.168.10.50, 48362,20480, 6,3, 25,11,2670,618, 40,449,52,63, 2,28136,5,28211, 62,62,64,64, 0,30,6,5,6,5, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 52915,20480, 6,3, 23,12,2506,6451, 40,405,52,1500, 1,36138,6,36223, 62,62,64,64, 0,28,5,6,6,2, 1,6,5
12266771, 192.168.10.19, 23.61.187.27, 21680,20480, 6,3, 4,3,208,156, 52,52,52,52, 19,12783,2479,13038, 64,64,52,52, 0,7,0,0,0,2, 1,6,4
12266771, 172.16.0.1, 192.168.10.50, 25322,20480, 6,3, 27,10,3565,3451, 52,417,52,1500, 1,28368,2,28448, 62,62,64,64, 0,34,7,3,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 62649,20480, 6,3, 23,12,2177,6451, 40,407,52,1500, 5,29651,60,29740, 62,62,64,64, 0,29,4,5,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 52870,20480, 6,3, 29,16,2914,9563, 40,421,52,1500, 1,43532,3,57394, 62,62,64,64, 0,36,5,7,9,2, 1,6,5
12266771, 192.168.10.15, 165.254.207.49, 60115,20480, 6,3, 17,15,996,1128, 40,333,40,424, 22,17496,3,17627, 128,128,55,55, 0,31,2,0,2,2, 1,6,4
12266771, 172.16.0.1, 192.168.10.50, 62113,20480, 6,3, 27,13,3095,5044, 40,448,52,1500, 5,40575,1,40645, 62,62,64,64, 0,30,5,7,7,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 18592,20480, 6,3, 22,13,2673,7951, 40,467,52,1500, 1,39601,9,39669, 62,62,64,64, 0,28,5,6,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 50884,20480, 6,3, 25,15,2320,6596, 40,428,52,1500, 1,30904,1,34641, 62,62,64,64, 0,27,3,8,8,5, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 10432,20480, 6,3, 23,15,2170,10940, 40,402,52,1500, 2,39007,1,39034, 62,62,64,64, 0,28,3,8,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 52874,20480, 6,3, 29,14,3211,8011, 40,410,52,1500, 6,37151,6,43128, 62,62,64,64, 0,37,6,5,9,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 1205,20480, 6,3, 22,10,2283,2014, 40,448,52,1500, 1,36287,61,36362, 62,62,64,64, 0,27,5,4,6,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 49859,20480, 6,3, 24,10,2348,3462, 52,419,52,1500, 1,33907,3,33949, 62,62,64,64, 0,31,5,3,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 21657,20480, 6,3, 20,11,2083,3503, 40,435,52,1500, 1,46129,56,46196, 62,62,64,64, 0,24,4,5,6,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 45718,20480, 6,3, 26,10,2429,3440, 40,451,52,1500, 6,28028,1,28106, 62,62,64,64, 0,29,3,4,8,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 36065,20480, 6,3, 23,12,2170,6451, 40,405,52,1500, 1,29223,2,29307, 62,62,64,64, 0,28,4,6,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 59576,20480, 6,3, 26,12,3644,2107, 40,437,52,1500, 3,29643,1,29704, 62,62,64,64, 0,29,8,7,6,5, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 22167,20480, 6,3, 24,15,2492,6618, 40,398,52,1500, 1,38550,5,38613, 62,62,64,64, 0,28,6,8,6,5, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 44189,20480, 6,3, 22,14,2153,6555, 40,423,52,1500, 1,37783,32,37853, 62,62,64,64, 0,26,4,7,6,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 15578,20480, 6,3, 22,12,2203,5014, 40,437,52,1500, 5,30460,5,30529, 62,62,64,64, 0,28,5,5,7,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 19641,20480, 6,3, 26,11,3948,4962, 40,445,52,1500, 3,29674,4,29736, 62,62,64,64, 0,32,9,5,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 38062,20480, 6,3, 26,10,3258,4899, 40,401,52,1500, 1,45065,11,45128, 62,62,64,64, 0,31,7,5,6,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 41088,20480, 6,3, 26,14,2318,6555, 40,411,52,1500, 1,23748,3,29736, 62,62,64,64, 0,29,4,7,8,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 1715,20480, 6,3, 27,11,3356,3525, 40,396,52,1500, 1,32173,4,32187, 62,62,64,64, 0,34,9,4,6,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 52372,20480, 6,3, 24,10,2683,6336, 52,426,52,1500, 1,38645,72,38715, 62,62,64,64, 0,31,4,3,6,0, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 21145,20480, 6,3, 22,11,2194,4951, 40,407,52,1500, 51,46195,51,46265, 62,62,64,64, 0,28,4,4,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 14987,20480, 6,3, 31,15,2939,3741, 40,451,52,1500, 1,38357,5,38431, 62,62,64,64, 0,35,7,9,8,5, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 58093,20480, 6,3, 21,11,2147,6399, 52,419,52,1500, 4,27343,2,27414, 62,62,64,64, 0,29,4,3,6,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 10372,20480, 6,3, 34,17,3117,8178, 40,446,52,1500, 1,39511,3,39527, 62,62,64,64, 0,39,6,9,9,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 2786,20480, 6,3, 21,12,2552,7888, 40,474,52,1500, 83,29148,2,29234, 62,62,64,64, 0,28,4,4,6,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 37593,20480, 6,3, 31,14,3381,6563, 40,417,52,1500, 1,30770,3,33628, 62,62,64,64, 0,39,6,5,9,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 33415,20480, 6,3, 31,16,3021,9552, 40,427,52,1500, 1,51214,3,64894, 62,62,64,64, 0,36,4,8,9,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 39597,20480, 6,3, 26,8,3726,462, 40,465,52,63, 1,43199,60,43277, 62,62,64,64, 0,29,8,5,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 25797,20480, 6,3, 21,14,2069,9451, 40,404,52,1500, 1,33184,5,33260, 62,62,64,64, 0,28,4,6,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 53475,20480, 6,3, 23,12,2314,7888, 40,454,52,1500, 1,29185,10,29280, 62,62,64,64, 0,29,3,5,6,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 25312,20480, 6,3, 26,10,3764,4899, 40,411,52,1500, 3,29400,1,29482, 62,62,64,64, 0,32,8,4,6,1, 1,6,5
12266771, 192.168.10.50, 172.16.0.1, 20480,26841, 6,3, 9,24,1951,2295, 52,1500,40,444, 10,30969,2,30881, 64,64,62,62, 0,25,4,7,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 2706,20480, 6,3, 33,18,3271,9678, 40,392,52,1500, 1,34900,7,40821, 62,62,64,64, 0,41,7,7,9,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 62699,20480, 6,3, 34,17,4603,9626, 40,420,52,1500, 1,27447,1,27518, 62,62,64,64, 0,46,10,5,8,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 7871,20480, 6,3, 23,10,2242,3462, 40,412,52,1500, 1,34466,6,34494, 62,62,64,64, 0,29,5,4,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 34965,20480, 6,3, 24,13,2253,6503, 40,446,52,1500, 1,38659,9,38730, 62,62,64,64, 0,29,4,6,6,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 33484,20480, 6,3, 21,12,2042,5003, 40,414,52,1500, 2,29809,18,29874, 62,62,64,64, 0,25,4,6,6,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 44232,20480, 6,3, 23,15,2195,8044, 40,408,52,1500, 1,35744,1,35817, 62,62,64,64, 0,30,3,5,7,4, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 1241,20480, 6,3, 24,14,2231,9440, 40,429,52,1500, 1,31015,4,31081, 62,62,64,64, 0,30,3,6,6,2, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 2715,20480, 6,3, 23,12,2298,7888, 52,425,52,1500, 1,56985,1,56988, 62,62,64,64, 0,30,3,3,8,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 20678,20480, 6,3, 23,9,2286,3399, 52,457,52,1500, 1,33262,62,33320, 62,62,64,64, 0,29,4,3,6,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 33496,20480, 6,3, 27,14,3228,8003, 40,442,52,1500, 1,31165,2,34736, 62,62,64,64, 0,34,6,5,7,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 12441,20480, 6,3, 29,10,3232,6336, 52,404,52,1500, 1,43641,25,55012, 62,62,64,64, 0,35,5,3,7,0, 1,6,5
12266771, 192.168.10.14, 64.12.245.38, 46794,47873, 6,3, 22,21,2029,4679, 40,573,40,1500, 5,16486,42,16520, 128,128,241,241, 0,42,9,0,2,2, 1,6,4
12266771, 192.168.10.5, 172.217.10.237, 64966,47873, 6,3, 6,3,363,166, 40,86,40,86, 9,10885,11256,11256, 128,128,52,52, 0,9,4,0,0,2, 1,6,4
12266771, 172.16.0.1, 192.168.10.50, 32455,20480, 6,3, 24,13,2216,6492, 40,419,52,1500, 1,35668,4,35732, 62,62,64,64, 0,25,3,9,6,3, 1,6,5
12266771, 192.168.10.50, 172.16.0.1, 20480,20201, 6,3, 11,24,6388,2215, 52,1500,40,422, 28,46294,1,35397, 64,64,62,62, 0,27,3,6,7,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 59096,20480, 6,3, 21,16,2041,11003, 40,401,52,1500, 5,31103,2,31204, 62,62,64,64, 0,29,4,6,6,3, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 52943,20480, 6,3, 24,13,2309,9388, 40,420,52,1500, 1,29971,4,30059, 62,62,64,64, 0,31,3,4,7,1, 1,6,5
12266771, 172.16.0.1, 192.168.10.50, 27810,20480, 6,3, 21,11,2211,6399, 52,431,52,1500, 1,42656,70,42727, 62,62,64,64, 0,29,4,3,6,1, 1,6,5
